,county name,pop_density,mean_PRE,sd_PRE,mean_POST,sd_POST
355,"Levy, Florida, US",36.5,0.0,0.0,0.0,0.0
356,"Liberty, Florida, US",10.0,0.0,0.0,0.0,0.0
357,"Madison, Florida, US",27.6,0.0,0.0,0.0,0.0
358,"Manatee, Florida, US",434.5,0.061034016037117195,0.04345391397514036,0.2011797390542625,0.06478757174227952
359,"Marion, Florida, US",209.1,0.0,0.0,0.05068313851352055,0.05068313851352055
360,"Martin, Florida, US",269.2,0.0,0.0,0.27465307216702745,0.1690950737524656
361,"Miami-Dade, Florida, US",1315.5,0.3815541338316829,0.13179893471646434,0.1571700847179996,0.02031783204971681
362,"Monroe, Florida, US",74.3,0.3465735902799725,0.34657359027997253,0.05068313851352055,0.05068313851352055
363,"Nassau, Florida, US",113.0,0.0,0.0,0.0,0.0
364,"Okaloosa, Florida, US",194.4,0.0,0.0,0.0,0.0
365,"Okeechobee, Florida, US",52.0,0.0,0.0,0.0,0.0
366,"Orange, Florida, US",1268.5,0.1094442916673598,0.051273780408356485,0.06068847697271261,0.02409062111032797
367,"Osceola, Florida, US",202.4,0.27725887222397805,0.2772588722239781,0.027892943914276207,0.027892943914276207
368,"Palm Beach, Florida, US",670.2,0.21486215457250135,0.07335799370456356,0.07874603486730174,0.03463197794369761
369,"Pasco, Florida, US",622.2,,,0.05068313851352055,0.05068313851352055
370,"Pinellas, Florida, US",3347.5,0.1890401401527123,0.12259843520678008,0.06068847697271261,0.025055986229933526
371,"Polk, Florida, US",334.9,0.27725887222397805,0.1697856909020665,0.1013662770270411,0.041719093760893056
372,"Putnam, Florida, US",102.2,0.0,0.0,0.0,0.0
373,"St. Johns, Florida, US",316.4,0.06301338005090411,0.06301338005090411,0.0,0.0
374,"St. Lucie, Florida, US",485.7,0.12206803207423442,0.08422436369941037,0.1059122325484004,0.04221932390995233
375,"Santa Rosa, Florida, US",149.6,0.024755256448569473,0.024755256448569473,0.08664339756999315,0.05780297538738535
376,"Sarasota, Florida, US",682.6,0.11388754259048801,0.12433633090116349,0.08664339756999312,0.033956545953343006
377,"Seminole, Florida, US",1367.0,0.0,,0.08664339756999315,0.08664339756999313
378,"Sumter, Florida, US",170.8,0.13515503603605486,0.13515503603605486,0.1373265360835137,0.07152006532552604
379,"Suwannee, Florida, US",60.3,0.0,0.0,0.0,0.0
380,"Taylor, Florida, US",21.6,0.0,0.0,0.0,0.0
381,"Union, Florida, US",63.8,0.0,0.0,0.0,0.0
382,"Volusia, Florida, US",449.2,0.09902102579427789,0.0990210257942779,0.15659537106192095,0.07148569687705392
383,"Wakulla, Florida, US",50.8,0.0,0.0,0.0,
384,"Walton, Florida, US",53.0,0.0,0.0,0.0,0.0
385,"Washington, Florida, US",42.7,0.0,0.0,0.0,0.0
386,"Appling, Georgia, US",36.0,0.0,0.0,0.0,0.0
387,"Atkinson, Georgia, US",24.7,0.0,0.0,0.0,0.0
388,"Bacon, Georgia, US",42.9,0.0,0.0,0.0,0.0
389,"Baker, Georgia, US",10.1,0.0,0.0,0.08664339756999315,0.08664339756999313
390,"Baldwin, Georgia, US",177.3,0.0,0.0,0.08664339756999315,0.08664339756999313
391,"Banks, Georgia, US",79.3,0.0,0.0,0.0,0.0
392,"Barrow, Georgia, US",432.7,0.08664339756999315,0.08664339756999313,0.05068313851352055,0.05068313851352055
393,"Bartow, Georgia, US",217.9,0.1389935820753795,0.09051475639665255,0.10333482164805846,0.056756861462814716
394,"Ben Hill, Georgia, US",70.5,0.0,0.0,0.0,0.0
395,"Berrien, Georgia, US",42.7,0.0,0.0,0.0,0.0
396,"Bibb, Georgia, US",622.8,0.0,0.0,0.0,0.0
397,"Bleckley, Georgia, US",60.5,0.0,0.0,0.0,0.0
398,"Brantley, Georgia, US",41.6,0.0,0.0,0.0,0.0
399,"Brooks, Georgia, US",32.9,0.0,0.0,0.0,0.0
400,"Bryan, Georgia, US",69.3,0.0,0.0,0.08664339756999315,0.15705449549069336
401,"Bulloch, Georgia, US",104.4,0.0,0.0,0.0,0.0
402,"Burke, Georgia, US",28.2,0.0,0.0,0.3465735902799726,0.34657359027997253
403,"Butts, Georgia, US",128.3,0.0,0.0,0.0,0.0
404,"Calhoun, Georgia, US",23.9,0.0,0.0,0.08664339756999315,0.08664339756999313
405,"Camden, Georgia, US",82.4,0.0,0.0,0.0,0.0
406,"Candler, Georgia, US",45.3,0.0,0.0,0.0,0.0
407,"Carroll, Georgia, US",221.5,0.13862943611198902,0.13862943611198905,0.11453634148426936,0.08714698894955222
408,"Catoosa, Georgia, US",394.3,0.0,0.0,0.0,0.0
409,"Charlton, Georgia, US",15.7,0.0,0.0,0.0,0.0
410,"Chatham, Georgia, US",621.7,0.08109302162163289,0.08109302162163287,0.0638532029707488,0.04224422341454336
411,"Chattahoochee, Georgia, US",45.3,0.0,0.0,0.0,0.0
412,"Chattooga, Georgia, US",83.0,0.0,0.0,0.0,0.0
413,"Cherokee, Georgia, US",508.3,0.2011797390542625,0.11075332735101577,0.04205902957765161,0.027662470195861204
414,"Clarke, Georgia, US",979.1,0.1890401401527123,0.09807177323458167,0.03980671638981685,0.019539847000303104
415,"Clay, Georgia, US",16.3,0.0,0.0,0.0,0.0
416,"Clayton, Georgia, US",1832.5,0.2746530721670274,0.13771479341813261,0.035960259056472585,0.01763252195537425
417,"Clinch, Georgia, US",8.5,0.0,0.0,0.0,0.0
418,"Cobb, Georgia, US",2026.4,0.13064559233038125,0.06296739104197116,0.052481730695032966,0.02200008529594481
419,"Coffee, Georgia, US",73.7,0.0,0.0,0.06757751801802743,0.06757751801802744
420,"Colquitt, Georgia, US",83.6,0.21972245773362192,0.14203259760506567,0.0638532029707488,0.0638532029707488
421,"Columbia, Georgia, US",427.6,0.0,0.0,0.0,0.0
422,"Cook, Georgia, US",75.8,0.0,0.0,0.0,0.0
423,"Coweta, Georgia, US",288.8,0.0,0.0,0.0,0.0
424,"Crawford, Georgia, US",38.9,0.0,0.0,0.0,0.0
425,"Crisp, Georgia, US",86.0,0.0,0.0,0.0,0.0
426,"Dade, Georgia, US",95.6,0.0,0.0,0.0,0.0
427,"Dawson, Georgia, US",105.9,0.0,0.0,0.11552453009332425,0.11552453009332425
428,"Decatur, Georgia, US",46.6,0.0,0.0,0.0,0.0
429,"DeKalb, Georgia, US",2585.7,0.18800967459703422,0.06344536442573549,0.05522909403487984,0.016503599350264263
430,"Dodge, Georgia, US",44.0,0.0,0.0,0.0,0.0
431,"Dooly, Georgia, US",38.1,0.0,,0.08664339756999315,0.08664339756999313
432,"Dougherty, Georgia, US",287.7,0.15044723339456717,0.056307583729258606,0.11782600502394106,0.059237926018133304
433,"Douglas, Georgia, US",661.8,0.2011797390542625,0.0900022507523231,0.0,0.0
434,"Early, Georgia, US",21.5,0.0,0.0,0.22396993365350681,0.1992051748559561
435,"Echols, Georgia, US",9.7,0.0,0.0,0.0,0.0
436,"Effingham, Georgia, US",109.4,0.0,0.0,0.0,0.0
437,"Elbert, Georgia, US",57.4,0.0,0.0,0.0,0.0
438,"Emanuel, Georgia, US",33.2,0.0,0.0,0.0,0.0
439,"Evans, Georgia, US",60.2,0.0,0.0,0.0,0.0
440,"Fannin, Georgia, US",61.2,0.0,0.0,0.0,0.0
441,"Fayette, Georgia, US",548.3,0.0866433975699932,0.050311640847404325,0.027892943914276207,0.061104545007450266
442,"Floyd, Georgia, US",188.9,0.06866326804175689,0.04870919906960513,0.08664339756999312,0.04345328826848457
443,"Forsyth, Georgia, US",783.5,0.0,0.0,0.2011797390542625,0.11075332735101577
444,"Franklin, Georgia, US",84.5,0.0,0.0,0.0,0.0
445,"Fulton, Georgia, US",1748.0,0.16266810534027404,0.10971398652985705,0.08192585657213727,0.027946486785752855
446,"Gilmer, Georgia, US",66.3,0.0,0.0,0.0,0.0
447,"Glascock, Georgia, US",21.4,0.0,0.0,0.0,0.0
448,"Glynn, Georgia, US",189.7,0.0,0.0,0.0,0.0
449,"Gordon, Georgia, US",155.1,0.08664339756999315,0.15705449549069336,0.05068313851352055,0.05068313851352055
450,"Grady, Georgia, US",55.0,0.0,0.0,0.0,0.0
451,"Greene, Georgia, US",41.3,0.0,0.0,0.0,0.0
452,"Gwinnett, Georgia, US",1871.2,0.13862943611198905,0.06618146583407368,0.12645011395981,0.050969103468035716
453,"Habersham, Georgia, US",155.5,0.0,0.0,0.0,0.0
454,"Hall, Georgia, US",457.5,0.0,0.0,0.0,0.0
455,"Hancock, Georgia, US",20.0,0.0,0.0,0.0,0.0
456,"Haralson, Georgia, US",102.0,0.0,0.0,0.0,0.0
457,"Harris, Georgia, US",69.0,0.0,0.0,0.0,0.0
458,"Hart, Georgia, US",108.5,0.0,0.0,0.0,0.0
459,"Heard, Georgia, US",40.0,0.0,0.0,0.0,0.0
460,"Henry, Georgia, US",633.0,0.1373265360835137,0.0939211625808158,0.03596025905647259,0.035960259056472585
461,"Houston, Georgia, US",372.5,0.22396993365350684,0.10712475812235078,0.03596025905647259,0.02362200209859644
462,"Irwin, Georgia, US",26.9,0.0,0.0,0.0,0.0
463,"Jackson, Georgia, US",178.1,0.0,0.0,0.0,0.0
464,"Jasper, Georgia, US",37.8,0.0,0.0,0.0,0.0
465,"Jeff Davis, Georgia, US",45.6,0.0,0.0,0.0,0.0
466,"Jefferson, Georgia, US",32.2,0.0,0.0,0.0,0.0
467,"Jenkins, Georgia, US",24.0,0.0,0.0,0.0,0.0
468,"Johnson, Georgia, US",32.9,0.0,0.0,0.0,0.0
469,"Jones, Georgia, US",72.8,0.0,0.0,0.0,0.0
470,"Lamar, Georgia, US",99.8,0.0,0.0,0.0,0.0
471,"Lanier, Georgia, US",54.4,0.0,0.0,0.0,0.0
472,"Laurens, Georgia, US",60.0,0.0,0.0,0.0,0.0
473,"Lee, Georgia, US",79.5,0.05875045365571692,0.029038548437871202,0.07857608242779676,0.06477186450739142
474,"Liberty, Georgia, US",129.5,0.0,0.0,0.0,0.0
475,"Lincoln, Georgia, US",38.0,0.0,0.0,0.0,0.0
476,"Long, Georgia, US",36.1,0.0,0.0,0.0,0.0
477,"Lowndes, Georgia, US",220.2,0.0,0.0,0.08664339756999315,0.08664339756999313
478,"Lumpkin, Georgia, US",105.9,0.0,0.0,0.0,0.0
479,"McDuffie,Georgia,US",85.0,0.0,0.0,0.08664339756999315,0.15705449549069336
480,"McIntosh, Georgia, US",33.8,0.0,0.0,0.0,0.0
481,"Macon, Georgia, US",36.8,0.0,0.0,0.0,0.0
482,"Madison, Georgia, US",99.6,0.0,0.0,0.0,0.0
483,"Marion, Georgia, US",23.9,0.0,0.0,0.0,0.0
484,"Meriwether, Georgia, US",43.9,0.0,0.0,0.0,0.0
485,"Miller, Georgia, US",21.7,0.0,0.0,0.0,0.0
486,"Mitchell, Georgia, US",45.9,0.0,0.0,0.3385062751377762,0.2827928044847334
487,"Monroe, Georgia, US",66.8,0.0,0.0,0.0,0.0
488,"Montgomery, Georgia, US",38.1,0.0,0.0,0.0,0.0
489,"Morgan, Georgia, US",51.4,0.0,0.0,0.0,0.0
490,"Murray, Georgia, US",115.0,0.0,0.0,0.0,0.0
491,"Muscogee, Georgia, US",877.5,0.0,0.0,0.2310490601866485,0.11652094709288939
492,"Newton, Georgia, US",367.3,0.0,0.0,0.1373265360835137,0.09392116258081579
493,"Oconee, Georgia, US",178.0,0.0,0.0,0.0,0.0
494,"Oglethorpe, Georgia, US",33.9,0.0,0.0,0.0,0.0
495,"Paulding, Georgia, US",455.8,0.0,0.0,0.11552453009332425,0.11552453009332425
496,"Peach, Georgia, US",184.3,0.0,0.0,0.08664339756999315,0.08664339756999313
497,"Pickens, Georgia, US",126.8,0.0,0.0,0.08664339756999315,0.08664339756999313
498,"Pierce, Georgia, US",59.3,0.0,0.0,0.11552453009332425,0.11552453009332425
499,"Pike, Georgia, US",82.7,0.0,0.0,0.0,0.0
500,"Polk, Georgia, US",133.6,0.0,0.0,0.0,0.0
501,"Pulaski, Georgia, US",48.2,0.0,0.0,0.0,0.0
502,"Putnam, Georgia, US",61.6,0.0,0.0,0.0,0.0
503,"Quitman, Georgia, US",16.6,0.0,0.0,0.0,0.0
504,"Rabun, Georgia, US",44.0,0.0,0.0,0.0,0.0
505,"Randolph, Georgia, US",18.0,0.0,0.0,0.06757751801802742,0.08585954005163145
506,"Richmond, Georgia, US",618.4,0.0,0.0,0.1732867951399863,0.14729740191942672
507,"Rockdale, Georgia, US",656.5,0.08664339756999315,0.08664339756999313,0.05068313851352055,0.05068313851352055
508,"Schley, Georgia, US",30.0,0.0,0.0,0.0,0.0
509,"Screven, Georgia, US",22.6,0.0,0.0,0.0,0.0
510,"Seminole, Georgia, US",37.1,0.0,0.0,0.0,0.0
511,"Spalding, Georgia, US",326.1,0.23104906018664845,0.23104906018664845,0.08664339756999315,0.08664339756999313
512,"Stephens, Georgia, US",146.1,0.0,0.0,0.0,0.0
513,"Stewart, Georgia, US",13.2,0.0,0.0,0.0,0.0
514,"Sumter, Georgia, US",68.0,0.1980420515885558,0.10386247354299236,0.1013662770270411,0.09072478894742901
515,"Talbot, Georgia, US",17.5,0.0,0.0,0.0,0.0
516,"Taliaferro, Georgia, US",8.8,0.0,0.0,0.0,0.0
517,"Tattnall, Georgia, US",53.2,0.0,0.0,0.0,0.0
518,"Taylor, Georgia, US",23.6,0.0,0.0,0.09902102579427789,0.0990210257942779
519,"Telfair, Georgia, US",37.7,0.0,0.0,0.0,0.0
520,"Terrell, Georgia, US",27.8,0.0,0.0,0.20117973905426254,0.1374945098720764
521,"Thomas, Georgia, US",82.1,0.0,0.0,0.08109302162163289,0.08109302162163287
522,"Tift, Georgia, US",154.9,0.0,0.0,0.11552453009332425,0.11552453009332427
523,"Toombs, Georgia, US",74.8,0.0,0.0,0.0,0.0
524,"Towns, Georgia, US",62.9,0.0,0.0,0.0,0.0
525,"Treutlen, Georgia, US",34.5,0.0,0.0,0.0,0.0
526,"Troup, Georgia, US",161.9,0.0,0.0,0.1373265360835137,0.1373265360835137
527,"Turner, Georgia, US",31.3,0.0,0.0,0.0,0.0
528,"Twiggs, Georgia, US",25.2,0.0,0.0,0.0,0.0
529,"Union, Georgia, US",66.3,0.0,0.0,0.0,0.0
530,"Upson, Georgia, US",84.0,0.0,0.0,0.3465735902799726,0.34657359027997253
531,"Walker, Georgia, US",154.0,0.0,0.0,0.0,0.0
532,"Walton, Georgia, US",257.2,0.0,0.0,0.0,0.0
533,"Ware, Georgia, US",40.7,0.27465307216702745,0.1690950737524656,0.03596025905647259,0.035960259056472585
534,"Warren, Georgia, US",20.5,0.0,0.0,0.0,0.0
535,"Washington, Georgia, US",31.2,0.0,0.0,0.0,0.0
536,"Wayne, Georgia, US",46.9,0.0,0.0,0.0,0.0
537,"Webster, Georgia, US",13.4,0.0,0.0,0.0,0.0
538,"Wheeler, Georgia, US",25.1,0.0,0.0,0.0,0.0
539,"White, Georgia, US",112.8,0.0,0.0,0.0,0.0
540,"Whitfield, Georgia, US",353.2,-0.11552453009332427,0.11552453009332424,0.1373265360835137,0.1373265360835137
541,"Wilcox, Georgia, US",24.5,0.0,0.0,0.0,0.0
542,"Wilkes, Georgia, US",22.6,0.0,0.0,0.0,0.0
543,"Wilkinson, Georgia, US",21.4,0.0,0.0,0.0,0.0
544,"Worth, Georgia, US",38.0,0.0,0.0,0.1732867951399863,0.09329192237105007
545,"Hawaii, Hawaii, US",45.9,0.0,0.0,0.0,0.0
546,"Honolulu, Hawaii, US",1586.7,,,0.050683138513520534,0.0334033655084342
547,"Kalawao, Hawaii, US",7.5,0.0,0.0,0.0,0.0
548,"Kauai, Hawaii, US",108.2,0.0,0.0,0.0,0.0
549,"Maui, Hawaii, US",133.3,0.0,0.0,0.15694461266687282,0.15694461266687282
550,"Ada, Idaho, US",372.8,0.15694461266687282,0.10605857407867593,0.08664339756999313,0.06465945699640394
551,"Adams, Idaho, US",2.9,0.0,0.0,0.0,0.0
552,"Bannock, Idaho, US",74.5,0.0,0.0,0.0,0.0
553,"Bear Lake, Idaho, US",6.1,0.0,0.0,0.0,0.0
554,"Benewah, Idaho, US",12.0,0.0,0.0,0.0,0.0
555,"Bingham, Idaho, US",21.8,0.0,0.0,0.0,0.0
556,"Blaine, Idaho, US",8.1,0.0,0.0,0.11453634148426936,0.08714698894955222
557,"Boise, Idaho, US",3.7,0.0,0.0,0.0,0.0
558,"Bonner, Idaho, US",23.6,0.0,0.0,0.0,0.0
559,"Bonneville, Idaho, US",55.9,0.0,0.0,0.0,0.0
560,"Boundary, Idaho, US",8.6,0.0,0.0,0.0,0.0
561,"Butte, Idaho, US",1.3,0.0,0.0,0.0,0.0
562,"Camas, Idaho, US",1.0,0.0,0.0,0.0,0.0
563,"Canyon, Idaho, US",321.6,0.0,0.0,0.2011797390542625,0.1346766418969845
564,"Caribou, Idaho, US",3.9,0.0,0.0,0.0,0.0
565,"Cassia, Idaho, US",8.9,0.0,0.0,0.0,0.0
566,"Clark, Idaho, US",0.6,0.0,0.0,0.0,0.0
567,"Clearwater, Idaho, US",3.6,0.0,0.0,0.0,0.0
568,"Custer, Idaho, US",0.9,0.0,0.0,0.0,0.0
569,"Elmore, Idaho, US",8.8,0.0,0.0,0.0,0.0
570,"Franklin, Idaho, US",19.3,0.0,0.0,0.0,0.0
571,"Fremont, Idaho, US",7.1,0.0,0.0,0.0,0.0
572,"Gem, Idaho, US",29.8,0.0,0.0,0.0,0.0
573,"Gooding, Idaho, US",21.2,0.0,0.0,0.0,0.0
574,"Idaho, Idaho, US",1.9,0.0,0.0,0.0,0.0
575,"Jefferson, Idaho, US",23.9,0.0,0.0,0.0,0.0
576,"Jerome, Idaho, US",37.5,0.0,0.0,0.0,0.0
577,"Kootenai, Idaho, US",111.3,0.0,0.0,0.0,0.0
578,"Latah, Idaho, US",34.6,0.0,0.0,0.0,0.0
579,"Lemhi, Idaho, US",1.7,0.0,0.0,0.0,0.0
580,"Lewis, Idaho, US",8.0,0.0,0.0,0.0,0.0
581,"Lincoln, Idaho, US",4.3,0.0,0.0,0.0,0.0
582,"Madison, Idaho, US",80.0,0.0,0.0,0.0,0.0
583,"Minidoka, Idaho, US",26.5,0.0,0.0,0.0,0.0
584,"Nez Perce, Idaho, US",46.3,0.08664339756999315,0.08664339756999313,0.11453634148426935,0.11453634148426935
585,"Oneida, Idaho, US",3.6,0.0,0.0,0.0,0.0
586,"Owyhee, Idaho, US",1.5,0.0,0.0,0.0,0.0
587,"Payette, Idaho, US",55.6,0.0,0.0,0.0,0.0
588,"Power, Idaho, US",5.6,0.0,0.0,0.0,0.0
589,"Shoshone, Idaho, US",4.9,0.0,0.0,0.0,0.0
590,"Teton, Idaho, US",22.6,0.0,0.0,0.0,0.0
591,"Twin Falls, Idaho, US",40.2,0.0,,0.08664339756999315,0.08664339756999313
592,"Valley, Idaho, US",2.7,0.0,0.0,0.0,0.0
593,"Washington, Idaho, US",7.0,0.0,0.0,0.0,0.0
594,"Adams, Illinois, US",78.5,0.0,0.0,0.0,0.0
595,"Alexander, Illinois, US",35.0,0.0,0.0,0.0,0.0
596,"Bond, Illinois, US",46.7,0.0,0.0,0.0,0.0
597,"Boone, Illinois, US",193.0,0.0,0.0,0.0,0.0
598,"Brown, Illinois, US",22.7,0.0,0.0,0.0,0.0
599,"Bureau, Illinois, US",40.2,0.0,0.0,0.0,0.0
600,"Calhoun, Illinois, US",20.0,0.0,0.0,0.0,0.0
601,"Carroll, Illinois, US",34.6,0.0,0.0,0.0,0.0
602,"Cass, Illinois, US",36.3,0.0,0.0,0.0,0.0
603,"Champaign, Illinois, US",201.8,0.0,0.0,0.11552453009332425,0.11552453009332425
604,"Christian, Illinois, US",49.1,0.23104906018664845,0.23104906018664845,0.05068313851352055,0.05068313851352055
605,"Clark, Illinois, US",32.6,0.0,0.0,0.0,0.0
606,"Clay, Illinois, US",29.5,0.0,0.0,0.0,0.0
607,"Clinton, Illinois, US",79.7,0.0,0.0,0.0,0.0
608,"Coles, Illinois, US",106.0,0.0,0.0,0.0,0.0
609,"Cook, Illinois, US",5495.1,0.2750392986164844,0.05131149033637413,0.13392033077759166,0.046928049409466654
610,"Crawford, Illinois, US",44.7,0.0,0.0,0.0,0.0
611,"Cumberland, Illinois, US",31.9,0.0,0.0,0.0,0.0
612,"DeKalb, Illinois, US",166.6,0.0,0.0,0.0,0.0
613,"De Witt, Illinois, US",41.7,0.0,0.0,0.0,0.0
614,"Douglas, Illinois, US",48.0,0.0,0.0,0.0,0.0
615,"DuPage, Illinois, US",2799.8,0.3091042453358316,0.16584160939508072,0.11678865467210417,0.045844095040610655
616,"Edgar, Illinois, US",29.8,0.0,0.0,0.0,0.0
617,"Edwards, Illinois, US",30.2,0.0,0.0,0.0,0.0
618,"Effingham, Illinois, US",71.5,0.0,0.0,0.0,0.0
619,"Fayette, Illinois, US",30.9,0.0,0.0,0.0,0.0
620,"Ford, Illinois, US",29.0,0.0,0.0,0.0,0.0
621,"Franklin, Illinois, US",96.8,0.0,0.0,0.0,0.0
622,"Fulton, Illinois, US",42.8,0.0,0.0,0.0,0.0
623,"Gallatin, Illinois, US",17.3,0.0,0.0,0.0,0.0
624,"Greene, Illinois, US",25.6,0.0,0.0,0.0,0.0
625,"Grundy, Illinois, US",119.8,0.0,0.0,0.0,0.0
626,"Hamilton, Illinois, US",19.5,0.0,0.0,0.0,0.0
627,"Hancock, Illinois, US",24.1,0.0,0.0,0.0,0.0
628,"Hardin, Illinois, US",24.3,0.0,0.0,0.0,0.0
629,"Henderson, Illinois, US",19.3,0.0,0.0,0.0,0.0
630,"Henry, Illinois, US",61.3,0.0,0.0,0.0,0.0
631,"Iroquois, Illinois, US",26.6,0.0,0.0,0.0,0.0
632,"Jackson, Illinois, US",103.1,0.0,,0.1732867951399863,0.11344283652361328
633,"Jasper, Illinois, US",19.6,0.0,0.0,0.0,0.0
634,"Jefferson, Illinois, US",68.0,0.0,0.0,0.0,0.0
635,"Jersey, Illinois, US",62.2,0.0,0.0,0.0,0.0
636,"Jo Daviess, Illinois, US",37.7,0.0,0.0,0.0,0.0
637,"Johnson, Illinois, US",36.6,0.0,0.0,0.0,0.0
638,"Kane, Illinois, US",990.8,0.2461863819183827,0.07667184076937116,0.05875045365571695,0.03092230660893115
639,"Kankakee, Illinois, US",167.7,0.34657359027997253,0.05889151782819183,0.1013662770270411,0.05070301756052008
640,"Kendall, Illinois, US",358.2,0.0990210257942779,0.09902102579427789,0.0,0.0
641,"Knox, Illinois, US",73.9,0.0,0.0,0.0,0.0
642,"Lake, Illinois, US",1585.6,0.32061866968269204,0.1349754064746103,0.1552141415385978,0.05386976618922189
643,"LaSalle,Illinois,US",100.4,0.0,0.0,0.0,0.0
644,"Lawrence, Illinois, US",45.2,0.0,0.0,0.0,0.0
645,"Lee, Illinois, US",49.7,0.0,0.0,0.0,0.0
646,"Livingston, Illinois, US",37.3,0.0,0.0,0.0,0.0
647,"Logan, Illinois, US",49.0,0.0,0.0,0.0,0.0
648,"McDonough, Illinois, US",55.3,0.0,0.0,0.0,0.0
649,"McHenry, Illinois, US",511.9,0.10986122886681098,0.07631514133513223,0.10591223254840042,0.0638367326007469
650,"McLean, Illinois, US",143.3,0.05331901388922658,0.05331901388922659,0.0,0.0
651,"Macon, Illinois, US",190.8,0.0,0.0,0.0,0.0
652,"Macoupin, Illinois, US",55.4,0.0,0.0,0.0,0.0
653,"Madison, Illinois, US",376.3,0.0,0.0,0.0,0.0
654,"Marion, Illinois, US",68.9,0.0,0.0,0.0,0.0
655,"Marshall, Illinois, US",32.7,0.0,0.0,0.0,0.0
656,"Mason, Illinois, US",27.2,0.0,0.0,0.0,0.0
657,"Massac, Illinois, US",65.0,0.0,0.0,0.0,0.0
658,"Menard, Illinois, US",40.4,0.0,0.0,0.0,0.0
659,"Mercer, Illinois, US",29.3,0.0,0.0,0.0,0.0
660,"Monroe, Illinois, US",85.6,0.0,0.0,0.0,0.0
661,"Montgomery, Illinois, US",42.8,0.0,0.0,0.0,0.0
662,"Morgan, Illinois, US",62.5,0.0,0.0,0.0,0.0
663,"Moultrie, Illinois, US",44.2,0.0,0.0,0.0,0.0
664,"Ogle, Illinois, US",70.5,0.0,0.0,0.0,0.0
665,"Peoria, Illinois, US",301.2,0.0,0.0,0.0,0.0
666,"Perry, Illinois, US",50.6,0.0,0.0,0.0,0.0
667,"Piatt, Illinois, US",38.1,0.0,0.0,0.0,0.0
668,"Pike, Illinois, US",19.8,0.0,0.0,0.0,0.0
669,"Pope, Illinois, US",12.1,0.0,0.0,0.0,0.0
670,"Pulaski, Illinois, US",30.9,0.0,0.0,0.0,0.0
671,"Putnam, Illinois, US",37.5,0.0,0.0,0.0,0.0
672,"Randolph, Illinois, US",58.2,0.0,0.0,0.0,0.0
673,"Richland, Illinois, US",45.1,0.0,0.0,0.0,0.0
674,"Rock Island, Illinois, US",345.0,0.0,0.0,0.0,0.0
675,"St. Clair, Illinois, US",410.6,0.0,0.0,0.17328679513998627,0.075138261090461
676,"Saline, Illinois, US",65.6,0.0,0.0,0.0,0.0
677,"Sangamon, Illinois, US",227.4,0.04077336356234973,0.04077336356234973,0.05068313851352055,0.05068313851352055
678,"Schuyler, Illinois, US",17.3,0.0,0.0,0.0,0.0
679,"Scott, Illinois, US",21.3,0.0,0.0,0.0,0.0
680,"Shelby, Illinois, US",29.5,0.0,0.0,0.0,0.0
681,"Stark, Illinois, US",20.8,0.0,0.0,0.0,0.0
682,"Stephenson, Illinois, US",84.5,0.0,0.0,0.0,0.0
683,"Tazewell, Illinois, US",208.6,0.0,0.0,0.08109302162163289,0.08109302162163287
684,"Union, Illinois, US",43.1,0.0,0.0,0.0,0.0
685,"Vermilion, Illinois, US",90.9,0.0,0.0,0.0,0.0
686,"Wabash, Illinois, US",53.5,0.0,0.0,0.0,0.0
687,"Warren, Illinois, US",32.6,0.0,0.0,0.0,0.0
688,"Washington, Illinois, US",26.2,0.0,0.0,0.0,0.0
689,"Wayne, Illinois, US",23.5,0.0,0.0,0.0,0.0
690,"White, Illinois, US",29.6,0.0,0.0,0.0,0.0
691,"Whiteside, Illinois, US",85.5,0.0,0.0,0.0,0.0
692,"Will, Illinois, US",809.6,0.1508793739683257,0.049752299112912714,0.19727317111624942,0.08516105245239818
693,"Williamson, Illinois, US",157.9,0.0,0.0,0.0,0.0
694,"Winnebago, Illinois, US",575.2,0.0,0.0,0.1732867951399863,0.1368969521642121
695,"Woodford, Illinois, US",73.3,0.0,0.0,0.0,0.0
696,"Adams, Indiana, US",101.4,0.0,0.0,0.0,
697,"Allen, Indiana, US",540.6,0.05331901388922658,0.05331901388922659,0.21309351152980313,0.13030078158349784
698,"Bartholomew, Indiana, US",188.7,0.0,0.0,0.0,0.0
699,"Benton, Indiana, US",21.8,0.0,0.0,0.0,0.0
700,"Blackford, Indiana, US",77.3,0.0,0.0,0.0,0.0
701,"Boone, Indiana, US",133.9,0.0,0.0,0.08664339756999315,0.08664339756999313
702,"Brown, Indiana, US",48.9,0.0,0.0,0.0,0.0
703,"Carroll,Indiana,US",54.1,0.0,0.0,0.0,0.0
704,"Cass, Indiana, US",94.5,0.0,0.0,0.0,0.0
705,"Clark, Indiana, US",295.6,0.46209812037329695,0.12042419750193945,0.08664339756999313,0.06955776584237802
706,"Clay, Indiana, US",75.2,0.0,0.0,0.0,0.0
707,"Clinton, Indiana, US",82.0,0.0,0.0,0.0,0.0
708,"Crawford, Indiana, US",35.1,0.0,0.0,0.0,0.0
709,"Daviess, Indiana, US",73.7,0.0,0.0,0.0,0.0
710,"Dearborn, Indiana, US",164.1,0.0,0.0,0.1373265360835137,0.09392116258081579
711,"Decatur, Indiana, US",69.1,0.27725887222397805,0.21276131280006855,0.11453634148426939,0.05855513046809958
